,Season,1stA,2ndA,3rdA,4thA,FinalA,MLA,TeamA,VHA,1stB,2ndB,2HB,3rdB,4thB,FinalB,MLB,TeamB,Date,ActualTotal,OpeningTotal,ClosingTotal,ProjDiffOpen,ProjDiffClose,ActualDiff,winning_name,losing_name
8361,2014,22.0,21.0,24.0,29.0,96.0,340.0,Philadelphia 76ers,V,29.0,24.0,2.0,24.0,32.0,109.0,-410.0,Denver Nuggets,1-06-2014,205.0,205.0,205.5,-9.0,-8.5,-13.0,Denver Nuggets,Philadelphia 76ers
8362,2014,23.0,30.0,19.0,24.0,96.0,355.0,Indiana Pacers,V,33.0,22.0,6.0,35.0,22.0,112.0,-425.0,Los Angeles Lakers,1-06-2014,208.0,215.0,216.5,-8.5,-9.0,-16.0,Los Angeles Lakers,Indiana Pacers
8363,2014,34.0,25.0,31.0,25.0,115.0,290.0,Denver Nuggets,V,46.0,32.0,110.5,28.0,31.0,137.0,-350.0,Phoenix Suns,1-07-2014,252.0,226.0,227.5,-7.0,-7.5,-22.0,Phoenix Suns,Denver Nuggets
8364,2014,19.0,25.0,30.0,38.0,121.0,105.0,San Antonio Spurs,V,17.0,34.0,100.5,28.0,33.0,130.0,-125.0,Golden State Warriors,1-07-2014,251.0,205.5,205.0,-2.0,-1.5,-9.0,Golden State Warriors,San Antonio Spurs
8365,2014,23.0,22.0,29.0,25.0,99.0,-125.0,Brooklyn Nets,V,31.0,28.0,101.0,27.0,29.0,115.0,105.0,Charlotte Hornets,1-08-2014,214.0,194.5,194.0,1.5,1.5,-16.0,Charlotte Hornets,Brooklyn Nets
8366,2014,15.0,18.0,23.0,23.0,79.0,405.0,Oklahoma City Thunder,V,24.0,21.0,2.0,29.0,21.0,95.0,-505.0,Cleveland Cavaliers,1-08-2014,174.0,192.0,194.0,-9.0,-9.0,-16.0,Cleveland Cavaliers,Oklahoma City Thunder
8367,2014,31.0,21.0,22.0,18.0,92.0,135.0,Houston Rockets,V,24.0,19.0,4.0,20.0,21.0,84.0,-155.0,Washington Wizards,1-08-2014,176.0,189.0,189.0,-2.0,-3.0,8.0,Houston Rockets,Washington Wizards
8368,2014,26.0,20.0,18.0,23.0,87.0,240.0,Milwaukee Bucks,V,17.0,19.0,6.0,22.0,25.0,83.0,-290.0,Philadelphia 76ers,1-08-2014,170.0,189.0,188.5,-6.0,-6.5,4.0,Milwaukee Bucks,Philadelphia 76ers
8369,2014,39.0,22.0,26.0,30.0,117.0,-300.0,Los Angeles Lakers,V,23.0,24.0,1.0,24.0,30.0,101.0,250.0,Memphis Grizzlies,1-08-2014,218.0,215.0,216.0,5.0,6.5,16.0,Los Angeles Lakers,Memphis Grizzlies
8370,2014,18.0,29.0,24.0,20.0,91.0,105.0,Miami Heat,V,29.0,30.0,94.5,23.0,19.0,101.0,-125.0,Minnesota Timberwolves,1-08-2014,192.0,191.5,191.5,1.5,-1.5,-10.0,Minnesota Timberwolves,Miami Heat
8371,2014,24.0,29.0,25.0,27.0,105.0,240.0,New York Knicks,V,27.0,25.0,5.0,36.0,12.0,100.0,-290.0,Chicago Bulls,1-08-2014,205.0,190.0,192.0,-6.5,-6.5,5.0,New York Knicks,Chicago Bulls
8372,2014,19.0,31.0,16.0,23.0,89.0,275.0,Indiana Pacers,V,40.0,27.0,104.5,23.0,21.0,111.0,-325.0,Utah Jazz,1-08-2014,200.0,212.0,213.0,-8.5,-7.5,-22.0,Utah Jazz,Indiana Pacers
8373,2014,18.0,20.0,24.0,38.0,100.0,-305.0,Orlando Magic,V,26.0,27.0,99.0,25.0,26.0,104.0,255.0,Sacramento Kings,1-08-2014,204.0,197.0,199.5,5.0,7.0,-4.0,Sacramento Kings,Orlando Magic
8374,2014,25.0,25.0,16.0,30.0,96.0,315.0,Philadelphia 76ers,V,25.0,27.0,4.5,27.0,30.0,109.0,-375.0,Toronto Raptors,1-09-2014,205.0,185.5,188.0,-7.5,-8.0,-13.0,Toronto Raptors,Philadelphia 76ers
8375,2014,14.0,18.0,20.0,29.0,81.0,135.0,Cleveland Cavaliers,V,13.0,23.0,0.5,29.0,25.0,90.0,-155.0,Atlanta Hawks,1-09-2014,171.0,186.5,187.5,-2.5,-3.0,-9.0,Atlanta Hawks,Cleveland Cavaliers
8376,2014,25.0,25.0,25.0,26.0,101.0,-230.0,Houston Rockets,V,19.0,34.0,93.5,21.0,18.0,92.0,190.0,New York Knicks,1-09-2014,193.0,188.5,186.5,4.5,5.5,9.0,Houston Rockets,New York Knicks
8377,2014,21.0,25.0,19.0,23.0,88.0,300.0,Oklahoma City Thunder,V,30.0,29.0,0.5,21.0,19.0,99.0,-360.0,Brooklyn Nets,1-09-2014,187.0,197.0,196.5,-7.5,-7.5,-11.0,Brooklyn Nets,Oklahoma City Thunder
8378,2014,20.0,25.0,27.0,23.0,95.0,1000.0,Charlotte Hornets,V,24.0,17.0,10.5,24.0,18.0,83.0,-1600.0,Boston Celtics,1-09-2014,178.0,190.5,188.0,-14.0,-13.5,12.0,Charlotte Hornets,Boston Celtics
8379,2014,23.0,27.0,16.0,26.0,92.0,140.0,Miami Heat,V,25.0,30.0,0.0,13.0,30.0,98.0,-160.0,Milwaukee Bucks,1-09-2014,190.0,189.5,187.5,-4.5,-3.0,-6.0,Milwaukee Bucks,Miami Heat
8380,2014,32.0,22.0,30.0,25.0,109.0,115.0,Los Angeles Lakers,V,19.0,24.0,4.0,25.0,12.0,80.0,-135.0,New Orleans Pelicans,1-09-2014,189.0,206.5,207.0,-2.5,-2.0,29.0,Los Angeles Lakers,New Orleans Pelicans
8381,2014,20.0,23.0,22.0,21.0,86.0,110.0,Detroit Pistons,V,32.0,16.0,94.0,31.0,23.0,102.0,-130.0,Dallas Mavericks,1-09-2014,188.0,190.5,189.0,-3.0,-2.0,-16.0,Dallas Mavericks,Detroit Pistons
8382,2014,31.0,33.0,28.0,20.0,122.0,650.0,Indiana Pacers,V,35.0,23.0,10.5,30.0,24.0,129.0,-900.0,Phoenix Suns,1-09-2014,251.0,225.0,225.0,-11.0,-11.5,-7.0,Phoenix Suns,Indiana Pacers
8383,2014,14.0,27.0,23.0,27.0,91.0,100.0,Golden State Warriors,V,30.0,26.0,101.0,28.0,25.0,109.0,-120.0,Portland Trail Blazers,1-09-2014,200.0,207.0,208.5,-2.0,-1.0,-18.0,Portland Trail Blazers,Golden State Warriors
8384,2014,35.0,24.0,29.0,25.0,113.0,-195.0,Orlando Magic,V,20.0,34.0,96.5,25.0,27.0,106.0,165.0,Los Angeles Clippers,1-09-2014,219.0,188.5,192.5,3.5,4.5,7.0,Orlando Magic,Los Angeles Clippers
8385,2014,30.0,24.0,13.0,23.0,90.0,135.0,Detroit Pistons,V,15.0,24.0,5.5,19.0,22.0,80.0,-155.0,San Antonio Spurs,1-10-2014,170.0,181.5,179.5,-3.5,-3.0,10.0,Detroit Pistons,San Antonio Spurs
8386,2014,24.0,32.0,29.0,28.0,113.0,125.0,Memphis Grizzlies,V,30.0,24.0,3.0,27.0,35.0,116.0,-145.0,Sacramento Kings,1-10-2014,229.0,203.5,202.0,-4.5,-2.5,-3.0,Sacramento Kings,Memphis Grizzlies
8387,2014,28.0,20.0,12.0,26.0,86.0,315.0,Phoenix Suns,V,35.0,23.0,1.5,28.0,22.0,108.0,-375.0,Utah Jazz,1-10-2014,194.0,224.0,216.5,-3.0,-8.0,-22.0,Utah Jazz,Phoenix Suns
8388,2014,14.0,31.0,25.0,30.0,100.0,110.0,Chicago Bulls,V,27.0,13.0,2.0,18.0,39.0,97.0,-130.0,Philadelphia 76ers,1-11-2014,197.0,188.5,187.5,-2.0,-2.0,3.0,Chicago Bulls,Philadelphia 76ers
8389,2014,37.0,14.0,26.0,16.0,106.0,315.0,Charlotte Hornets,V,35.0,23.0,2.5,11.0,24.0,113.0,-375.0,Cleveland Cavaliers,1-11-2014,219.0,186.5,188.5,-8.5,-8.0,-7.0,Cleveland Cavaliers,Charlotte Hornets
8390,2014,23.0,16.0,23.0,25.0,102.0,120.0,Washington Wizards,V,17.0,16.0,2.5,35.0,19.0,98.0,-140.0,Atlanta Hawks,1-11-2014,200.0,193.0,193.0,-3.0,-2.5,4.0,Washington Wizards,Atlanta Hawks
8391,2014,27.0,28.0,26.0,18.0,99.0,-240.0,Toronto Raptors,V,17.0,29.0,97.0,18.0,26.0,90.0,200.0,New York Knicks,1-11-2014,189.0,193.0,194.5,4.5,5.5,9.0,Toronto Raptors,New York Knicks
8392,2014,22.0,25.0,16.0,23.0,86.0,-300.0,Boston Celtics,V,30.0,14.0,95.5,24.0,9.0,77.0,250.0,Brooklyn Nets,1-11-2014,163.0,186.0,188.0,7.5,7.0,9.0,Boston Celtics,Brooklyn Nets
8393,2014,24.0,17.0,25.0,22.0,88.0,650.0,Miami Heat,V,32.0,23.0,3.0,31.0,28.0,114.0,-900.0,New Orleans Pelicans,1-11-2014,202.0,189.0,189.0,-11.5,-12.0,-26.0,New Orleans Pelicans,Miami Heat
8394,2014,18.0,15.0,23.0,26.0,82.0,475.0,Minnesota Timberwolves,V,31.0,34.0,92.0,22.0,26.0,113.0,-600.0,Houston Rockets,1-11-2014,195.0,186.0,186.0,-11.0,-10.0,-31.0,Houston Rockets,Minnesota Timberwolves
8395,2014,26.0,30.0,30.0,17.0,103.0,215.0,Orlando Magic,V,25.0,28.0,5.5,31.0,29.0,113.0,-255.0,Denver Nuggets,1-11-2014,216.0,218.0,218.5,-5.0,-6.0,-10.0,Denver Nuggets,Orlando Magic
8396,2014,22.0,28.0,24.0,31.0,105.0,1350.0,Milwaukee Bucks,V,29.0,25.0,8.0,24.0,32.0,110.0,-2300.0,Los Angeles Lakers,1-11-2014,215.0,209.0,208.0,-12.0,-14.5,-5.0,Los Angeles Lakers,Milwaukee Bucks
8397,2014,25.0,29.0,25.0,25.0,104.0,450.0,Memphis Grizzlies,V,33.0,34.0,1.5,32.0,17.0,116.0,-550.0,Golden State Warriors,1-11-2014,220.0,222.0,224.5,-9.0,-10.0,-12.0,Golden State Warriors,Memphis Grizzlies
8398,2014,18.0,26.0,22.0,24.0,90.0,-500.0,Dallas Mavericks,V,16.0,19.0,97.5,13.0,22.0,70.0,400.0,Oklahoma City Thunder,1-11-2014,160.0,196.0,195.0,8.5,9.0,20.0,Dallas Mavericks,Oklahoma City Thunder
8399,2014,31.0,20.0,24.0,16.0,103.0,-600.0,Detroit Pistons,V,18.0,29.0,93.5,24.0,20.0,100.0,450.0,Charlotte Hornets,1-12-2014,203.0,189.0,187.5,8.0,10.0,3.0,Detroit Pistons,Charlotte Hornets
8400,2014,19.0,21.0,25.0,13.0,78.0,-300.0,Boston Celtics,V,23.0,18.0,94.5,19.0,25.0,85.0,250.0,Washington Wizards,1-12-2014,163.0,191.0,188.5,7.0,7.0,-7.0,Washington Wizards,Boston Celtics
8401,2014,24.0,21.0,21.0,22.0,88.0,1500.0,Minnesota Timberwolves,V,24.0,20.0,10.0,31.0,30.0,105.0,-2100.0,San Antonio Spurs,1-12-2014,193.0,188.0,188.0,-15.5,-15.5,-17.0,San Antonio Spurs,Minnesota Timberwolves
8402,2014,26.0,23.0,31.0,35.0,115.0,250.0,Orlando Magic,V,31.0,26.0,2.0,28.0,34.0,119.0,-300.0,Utah Jazz,1-12-2014,234.0,212.0,212.0,-6.5,-7.0,-4.0,Utah Jazz,Orlando Magic
8403,2014,31.0,37.0,18.0,28.0,114.0,800.0,Milwaukee Bucks,V,29.0,32.0,9.0,35.0,26.0,122.0,-950.0,Phoenix Suns,1-12-2014,236.0,214.0,216.0,-13.5,-12.0,-8.0,Phoenix Suns,Milwaukee Bucks
8404,2014,29.0,36.0,21.0,25.0,111.0,112.0,Indiana Pacers,V,21.0,32.0,4.0,27.0,25.0,105.0,-122.0,Sacramento Kings,1-12-2014,216.0,207.0,208.0,-2.5,-2.5,6.0,Indiana Pacers,Sacramento Kings
8405,2014,21.0,26.0,24.0,24.0,95.0,-240.0,Dallas Mavericks,V,29.0,22.0,94.5,24.0,19.0,94.0,200.0,Los Angeles Clippers,1-12-2014,189.0,186.5,185.0,6.5,5.5,1.0,Dallas Mavericks,Los Angeles Clippers
8406,2014,24.0,23.0,22.0,24.0,109.0,200.0,Portland Trail Blazers,V,25.0,24.0,3.0,14.0,30.0,116.0,-240.0,Toronto Raptors,1-13-2014,225.0,188.5,183.5,-4.0,-5.5,-7.0,Toronto Raptors,Portland Trail Blazers
8407,2014,22.0,27.0,17.0,18.0,84.0,155.0,Chicago Bulls,V,38.0,31.0,95.5,11.0,25.0,105.0,-175.0,Atlanta Hawks,1-13-2014,189.0,188.5,187.5,-5.0,-4.0,-21.0,Atlanta Hawks,Chicago Bulls
8408,2014,26.0,20.0,12.0,29.0,87.0,100.0,New Orleans Pelicans,V,18.0,21.0,2.0,24.0,19.0,82.0,-120.0,Houston Rockets,1-13-2014,169.0,185.5,186.0,-2.5,-1.0,5.0,New Orleans Pelicans,Houston Rockets
8409,2014,18.0,14.0,10.0,23.0,65.0,-400.0,Detroit Pistons,V,18.0,25.0,93.0,28.0,18.0,89.0,330.0,New York Knicks,1-13-2014,154.0,190.5,191.0,8.0,8.0,-24.0,New York Knicks,Detroit Pistons
8410,2014,34.0,20.0,22.0,25.0,101.0,390.0,Indiana Pacers,V,19.0,26.0,10.0,28.0,33.0,106.0,-470.0,Golden State Warriors,1-13-2014,207.0,225.0,225.0,-7.5,-9.5,-5.0,Golden State Warriors,Indiana Pacers
8411,2014,29.0,22.0,19.0,29.0,99.0,610.0,Memphis Grizzlies,V,31.0,30.0,3.5,19.0,20.0,100.0,-810.0,Los Angeles Lakers,1-13-2014,199.0,220.5,218.5,-12.5,-11.0,-1.0,Los Angeles Lakers,Memphis Grizzlies
8412,2014,25.0,43.0,31.0,17.0,116.0,-190.0,Denver Nuggets,V,34.0,33.0,103.0,29.0,23.0,119.0,160.0,Charlotte Hornets,1-14-2014,235.0,209.5,209.5,4.5,4.0,-3.0,Charlotte Hornets,Denver Nuggets
8413,2014,18.0,17.0,24.0,29.0,88.0,800.0,Washington Wizards,V,18.0,19.0,6.5,26.0,20.0,83.0,-1200.0,Boston Celtics,1-14-2014,171.0,183.5,184.5,-12.5,-11.5,5.0,Washington Wizards,Boston Celtics
8414,2014,25.0,24.0,19.0,31.0,99.0,175.0,Portland Trail Blazers,V,12.0,22.0,6.0,19.0,20.0,73.0,-205.0,Brooklyn Nets,1-14-2014,172.0,187.5,187.5,-4.5,-4.5,26.0,Portland Trail Blazers,Brooklyn Nets
8415,2014,24.0,22.0,19.0,17.0,82.0,650.0,Philadelphia 76ers,V,27.0,25.0,4.5,12.0,25.0,89.0,-900.0,San Antonio Spurs,1-14-2014,171.0,187.5,185.5,-12.0,-11.0,-7.0,San Antonio Spurs,Philadelphia 76ers
8416,2014,22.0,26.0,24.0,15.0,87.0,525.0,Milwaukee Bucks,V,24.0,25.0,6.5,22.0,27.0,98.0,-650.0,Utah Jazz,1-14-2014,185.0,210.5,209.0,-9.5,-10.5,-11.0,Utah Jazz,Milwaukee Bucks
8417,2014,28.0,36.0,23.0,28.0,123.0,-215.0,Los Angeles Lakers,V,29.0,33.0,105.5,29.0,24.0,121.0,185.0,Oklahoma City Thunder,1-14-2014,244.0,209.5,209.0,8.0,5.0,2.0,Los Angeles Lakers,Oklahoma City Thunder
8418,2014,35.0,22.0,23.0,40.0,120.0,-265.0,Dallas Mavericks,V,26.0,29.0,99.5,31.0,36.0,122.0,225.0,Sacramento Kings,1-14-2014,242.0,194.5,196.0,6.0,6.0,-2.0,Sacramento Kings,Dallas Mavericks
8419,2014,27.0,25.0,10.0,26.0,88.0,230.0,Chicago Bulls,V,24.0,33.0,2.5,32.0,13.0,102.0,-270.0,Orlando Magic,1-15-2014,190.0,198.5,201.5,-7.0,-6.5,-14.0,Orlando Magic,Chicago Bulls
8420,2014,22.0,22.0,23.0,26.0,93.0,130.0,Denver Nuggets,V,34.0,31.0,101.5,17.0,22.0,104.0,-150.0,Atlanta Hawks,1-15-2014,197.0,205.0,209.5,-1.5,-3.0,-11.0,Atlanta Hawks,Denver Nuggets
8421,2014,18.0,32.0,15.0,24.0,89.0,290.0,Toronto Raptors,V,20.0,31.0,4.0,26.0,26.0,103.0,-350.0,Detroit Pistons,1-15-2014,192.0,181.0,183.5,-9.5,-7.5,-14.0,Detroit Pistons,Toronto Raptors
8422,2014,14.0,27.0,31.0,21.0,93.0,-120.0,Washington Wizards,V,30.0,21.0,97.0,26.0,28.0,105.0,100.0,New York Knicks,1-15-2014,198.0,191.5,189.0,2.5,1.0,-12.0,New York Knicks,Washington Wizards
8423,2014,28.0,28.0,27.0,22.0,105.0,-355.0,Golden State Warriors,V,24.0,20.0,0.5,22.0,32.0,98.0,295.0,Minnesota Timberwolves,1-15-2014,203.0,210.0,212.5,7.5,7.5,7.0,Golden State Warriors,Minnesota Timberwolves
8424,2014,31.0,25.0,29.0,28.0,132.0,-130.0,Cleveland Cavaliers,V,31.0,22.0,99.5,28.0,32.0,124.0,110.0,Memphis Grizzlies,1-15-2014,256.0,197.5,197.5,2.0,2.0,8.0,Cleveland Cavaliers,Memphis Grizzlies
8425,2014,30.0,25.0,19.0,37.0,111.0,400.0,Philadelphia 76ers,V,31.0,29.0,4.0,25.0,22.0,107.0,-500.0,Houston Rockets,1-15-2014,218.0,182.5,181.0,-9.5,-9.0,4.0,Philadelphia 76ers,Houston Rockets
8426,2014,27.0,21.0,17.0,25.0,90.0,-375.0,Phoenix Suns,V,28.0,21.0,99.0,25.0,23.0,97.0,315.0,Los Angeles Clippers,1-15-2014,187.0,206.5,208.0,7.0,7.5,-7.0,Los Angeles Clippers,Phoenix Suns
8427,2014,29.0,26.0,38.0,24.0,117.0,110.0,Golden State Warriors,V,18.0,33.0,2.0,28.0,46.0,125.0,-130.0,Indiana Pacers,1-16-2014,242.0,224.0,221.0,-1.0,-2.0,-8.0,Indiana Pacers,Golden State Warriors
8428,2014,34.0,24.0,35.0,33.0,126.0,145.0,Chicago Bulls,V,23.0,30.0,3.0,26.0,17.0,96.0,-165.0,Miami Heat,1-16-2014,222.0,189.5,188.5,-3.5,-3.5,30.0,Chicago Bulls,Miami Heat
8429,2014,26.0,30.0,19.0,18.0,93.0,-110.0,Orlando Magic,V,20.0,21.0,3.5,34.0,24.0,99.0,-110.0,Charlotte Hornets,1-16-2014,192.0,206.5,206.5,2.0,-0.0,-6.0,Charlotte Hornets,Orlando Magic
8430,2014,28.0,22.0,20.0,21.0,91.0,180.0,Sacramento Kings,V,22.0,36.0,0.5,32.0,26.0,116.0,-210.0,Toronto Raptors,1-16-2014,207.0,200.5,200.0,-5.0,-5.0,-25.0,Toronto Raptors,Sacramento Kings
8431,2014,19.0,26.0,24.0,21.0,90.0,300.0,Portland Trail Blazers,V,19.0,24.0,6.5,31.0,26.0,100.0,-360.0,Boston Celtics,1-16-2014,190.0,181.5,180.0,-8.5,-8.0,-10.0,Boston Celtics,Portland Trail Blazers
8432,2014,18.0,34.0,34.0,25.0,111.0,285.0,New York Knicks,V,33.0,22.0,3.5,23.0,27.0,105.0,-335.0,Brooklyn Nets,1-16-2014,216.0,190.0,190.5,-8.5,-7.0,6.0,New York Knicks,Brooklyn Nets
8433,2014,21.0,24.0,20.0,15.0,80.0,155.0,Atlanta Hawks,V,23.0,22.0,2.5,20.0,22.0,87.0,-175.0,Milwaukee Bucks,1-16-2014,167.0,195.5,191.0,-3.5,-4.0,-7.0,Milwaukee Bucks,Atlanta Hawks
8434,2014,18.0,28.0,29.0,17.0,92.0,600.0,Oklahoma City Thunder,V,30.0,35.0,1.0,30.0,28.0,123.0,-800.0,New Orleans Pelicans,1-16-2014,215.0,192.5,199.0,-11.0,-11.0,-31.0,New Orleans Pelicans,Oklahoma City Thunder
8435,2014,19.0,31.0,23.0,17.0,90.0,290.0,Cleveland Cavaliers,V,26.0,17.0,6.0,22.0,23.0,88.0,-350.0,San Antonio Spurs,1-17-2014,178.0,183.5,180.5,-8.5,-7.5,2.0,Cleveland Cavaliers,San Antonio Spurs
8436,2014,28.0,31.0,29.0,21.0,109.0,140.0,Utah Jazz,V,31.0,30.0,1.0,37.0,22.0,120.0,-160.0,Denver Nuggets,1-17-2014,229.0,220.5,220.5,-3.5,-3.0,-11.0,Denver Nuggets,Utah Jazz
8437,2014,27.0,29.0,23.0,27.0,106.0,-125.0,Phoenix Suns,V,24.0,19.0,3.0,18.0,37.0,98.0,105.0,Los Angeles Lakers,1-17-2014,204.0,225.0,226.0,1.0,1.5,8.0,Phoenix Suns,Los Angeles Lakers
8438,2014,22.0,28.0,19.0,29.0,98.0,-160.0,Portland Trail Blazers,V,16.0,25.0,1.5,35.0,15.0,91.0,140.0,Miami Heat,1-18-2014,189.0,191.0,191.5,2.5,3.5,7.0,Portland Trail Blazers,Miami Heat
8439,2014,32.0,25.0,23.0,18.0,98.0,355.0,New York Knicks,V,28.0,33.0,4.0,31.0,19.0,111.0,-425.0,Washington Wizards,1-18-2014,209.0,193.0,196.0,-8.5,-8.5,-13.0,Washington Wizards,New York Knicks
8440,2014,22.0,17.0,21.0,18.0,78.0,195.0,Atlanta Hawks,V,27.0,17.0,2.0,23.0,22.0,89.0,-235.0,Toronto Raptors,1-18-2014,167.0,187.0,187.5,-6.5,-5.5,-11.0,Toronto Raptors,Atlanta Hawks
8441,2014,29.0,28.0,16.0,16.0,89.0,595.0,Philadelphia 76ers,V,29.0,25.0,8.5,24.0,38.0,116.0,-745.0,Boston Celtics,1-18-2014,205.0,183.0,185.5,-12.5,-10.5,-27.0,Boston Celtics,Philadelphia 76ers
8442,2014,25.0,15.0,22.0,22.0,84.0,445.0,Charlotte Hornets,V,26.0,33.0,94.5,31.0,22.0,112.0,-545.0,New Orleans Pelicans,1-18-2014,196.0,193.0,195.0,-9.5,-10.0,-28.0,New Orleans Pelicans,Charlotte Hornets
8443,2014,25.0,22.0,25.0,28.0,100.0,195.0,Oklahoma City Thunder,V,32.0,36.0,105.5,34.0,22.0,124.0,-235.0,Memphis Grizzlies,1-18-2014,224.0,212.0,215.5,-5.5,-5.5,-24.0,Memphis Grizzlies,Oklahoma City Thunder
8444,2014,23.0,33.0,20.0,24.0,100.0,435.0,Sacramento Kings,V,29.0,19.0,9.5,29.0,16.0,93.0,-535.0,Detroit Pistons,1-18-2014,193.0,194.5,193.0,-11.0,-9.5,7.0,Sacramento Kings,Detroit Pistons
8445,2014,23.0,22.0,26.0,17.0,88.0,470.0,Los Angeles Clippers,V,34.0,25.0,1.0,29.0,18.0,106.0,-570.0,Utah Jazz,1-18-2014,194.0,197.0,198.5,-11.5,-9.5,-18.0,Utah Jazz,Los Angeles Clippers
8446,2014,32.0,17.0,23.0,23.0,95.0,950.0,Minnesota Timberwolves,V,28.0,35.0,4.0,28.0,24.0,115.0,-1500.0,Phoenix Suns,1-18-2014,210.0,213.0,211.0,-14.5,-13.5,-20.0,Phoenix Suns,Minnesota Timberwolves
8447,2014,28.0,22.0,34.0,35.0,119.0,-140.0,Golden State Warriors,V,29.0,29.0,105.0,26.0,27.0,111.0,120.0,Chicago Bulls,1-18-2014,230.0,210.0,213.0,1.0,2.0,8.0,Golden State Warriors,Chicago Bulls
8448,2014,27.0,21.0,30.0,32.0,110.0,125.0,Sacramento Kings,V,22.0,20.0,3.0,27.0,35.0,104.0,-145.0,Indiana Pacers,1-19-2014,214.0,212.5,213.5,-5.0,-3.0,6.0,Sacramento Kings,Indiana Pacers
8449,2014,18.0,24.0,22.0,30.0,94.0,200.0,Portland Trail Blazers,V,26.0,24.0,0.5,21.0,30.0,101.0,-240.0,Orlando Magic,1-19-2014,195.0,196.5,193.5,-5.0,-5.5,-7.0,Orlando Magic,Portland Trail Blazers
8450,2014,22.0,19.0,26.0,20.0,87.0,210.0,Memphis Grizzlies,V,28.0,18.0,2.0,34.0,25.0,105.0,-250.0,Charlotte Hornets,1-19-2014,192.0,207.5,208.0,-4.5,-5.5,-18.0,Charlotte Hornets,Memphis Grizzlies
8451,2014,18.0,22.0,16.0,39.0,95.0,-130.0,Toronto Raptors,V,15.0,27.0,92.5,34.0,23.0,99.0,110.0,Philadelphia 76ers,1-19-2014,194.0,190.5,188.0,1.5,2.0,-4.0,Philadelphia 76ers,Toronto Raptors
8452,2014,21.0,22.0,22.0,23.0,88.0,180.0,New York Knicks,V,30.0,18.0,1.5,21.0,15.0,84.0,-210.0,Miami Heat,1-19-2014,172.0,196.5,196.0,-4.0,-4.5,4.0,New York Knicks,Miami Heat
8453,2014,21.0,18.0,20.0,22.0,81.0,100.0,San Antonio Spurs,V,20.0,25.0,89.5,16.0,22.0,83.0,-120.0,Houston Rockets,1-19-2014,164.0,183.0,180.0,-0.0,-1.0,-2.0,Houston Rockets,San Antonio Spurs
8454,2014,22.0,31.0,41.0,25.0,119.0,110.0,Golden State Warriors,V,27.0,25.0,2.0,22.0,25.0,99.0,-130.0,Milwaukee Bucks,1-19-2014,218.0,214.0,215.0,-1.0,-2.0,20.0,Golden State Warriors,Milwaukee Bucks
8455,2014,22.0,19.0,26.0,14.0,81.0,-350.0,Detroit Pistons,V,20.0,30.0,92.0,21.0,26.0,97.0,290.0,Chicago Bulls,1-19-2014,178.0,185.5,186.5,5.5,7.0,-16.0,Chicago Bulls,Detroit Pistons
8456,2014,24.0,20.0,28.0,24.0,96.0,1100.0,Oklahoma City Thunder,V,33.0,33.0,2.0,23.0,22.0,111.0,-1800.0,Dallas Mavericks,1-19-2014,207.0,200.5,203.0,-15.0,-14.5,-15.0,Dallas Mavericks,Oklahoma City Thunder
8457,2014,31.0,29.0,30.0,18.0,108.0,1200.0,Minnesota Timberwolves,V,34.0,26.0,9.0,27.0,24.0,111.0,-2000.0,Denver Nuggets,1-19-2014,219.0,211.0,210.5,-13.5,-14.5,-3.0,Denver Nuggets,Minnesota Timberwolves
8458,2014,19.0,26.0,27.0,29.0,107.0,-110.0,Brooklyn Nets,V,21.0,21.0,0.5,29.0,30.0,120.0,-110.0,Los Angeles Clippers,1-19-2014,227.0,186.0,186.5,2.0,-0.0,-13.0,Los Angeles Clippers,Brooklyn Nets
8459,2014,20.0,25.0,28.0,19.0,92.0,500.0,Brooklyn Nets,V,35.0,21.0,2.5,33.0,27.0,116.0,-625.0,Phoenix Suns,1-20-2014,208.0,210.0,214.0,-11.0,-10.5,-24.0,Phoenix Suns,Brooklyn Nets
8460,2014,26.0,28.0,19.0,22.0,95.0,-275.0,San Antonio Spurs,V,27.0,20.0,94.5,20.0,19.0,86.0,235.0,Charlotte Hornets,1-21-2014,181.0,184.5,185.0,6.0,6.5,9.0,San Antonio Spurs,Charlotte Hornets
8461,2014,21.0,20.0,19.0,24.0,84.0,-190.0,Dallas Mavericks,V,23.0,23.0,98.0,27.0,29.0,102.0,160.0,Washington Wizards,1-21-2014,186.0,194.0,192.5,3.0,4.0,-18.0,Washington Wizards,Dallas Mavericks
8462,2014,29.0,30.0,23.0,27.0,109.0,-400.0,Boston Celtics,V,23.0,22.0,93.0,25.0,23.0,93.0,330.0,New York Knicks,1-21-2014,202.0,188.0,186.0,8.5,8.5,16.0,Boston Celtics,New York Knicks
8463,2014,18.0,36.0,23.0,23.0,111.0,-110.0,Portland Trail Blazers,V,27.0,23.0,1.0,26.0,24.0,109.0,-110.0,Atlanta Hawks,1-21-2014,220.0,183.5,182.5,-1.0,-0.0,2.0,Portland Trail Blazers,Atlanta Hawks
8464,2014,32.0,31.0,27.0,20.0,110.0,145.0,Indiana Pacers,V,19.0,30.0,5.0,30.0,24.0,103.0,-165.0,Philadelphia 76ers,1-21-2014,213.0,204.5,203.0,-3.0,-3.5,7.0,Indiana Pacers,Philadelphia 76ers
