Season,TeamName,BoxscoreIndex,rollingGames
2013,Washington Wizards,201303270OKC,3.0
2013,Washington Wizards,201303290ORL,3.0
2013,Washington Wizards,201303310WAS,3.0
2013,Washington Wizards,201304020WAS,3.0
2013,Washington Wizards,201304030TOR,3.0
2013,Washington Wizards,201304060WAS,3.0
2013,Washington Wizards,201304070BOS,3.0
2013,Washington Wizards,201304090NYK,3.0
2013,Washington Wizards,201304100WAS,4.0
2013,Washington Wizards,201304120WAS,3.0
2013,Washington Wizards,201304150BRK,2.0
2013,Washington Wizards,201304170CHI,2.0
2013,Chicago Bulls,201210310CHI,1.0
2013,Chicago Bulls,201211020CLE,2.0
2013,Chicago Bulls,201211030CHI,3.0
2013,Chicago Bulls,201211060CHI,3.0
2013,Chicago Bulls,201211080CHI,2.0
2013,Chicago Bulls,201211100CHI,3.0
2013,Chicago Bulls,201211120CHI,3.0
2013,Chicago Bulls,201211140PHO,3.0
2013,Chicago Bulls,201211170LAC,2.0
2013,Chicago Bulls,201211180POR,3.0
2013,Chicago Bulls,201211210HOU,3.0
2013,Chicago Bulls,201211240MIL,2.0
2013,Chicago Bulls,201211260CHI,2.0
2013,Chicago Bulls,201211280CHI,3.0
2013,Chicago Bulls,201212010CHI,2.0
2013,Chicago Bulls,201212040CHI,2.0
2013,Chicago Bulls,201212050CLE,3.0
2013,Chicago Bulls,201212070DET,3.0
2013,Chicago Bulls,201212080CHI,4.0
2013,Chicago Bulls,201212110CHI,3.0
2013,Chicago Bulls,201212120PHI,3.0
2013,Chicago Bulls,201212150CHI,3.0
2013,Chicago Bulls,201212170MEM,2.0
2013,Chicago Bulls,201212180CHI,3.0
2013,Chicago Bulls,201212210NYK,3.0
2013,Chicago Bulls,201212220ATL,3.0
2013,Chicago Bulls,201212250CHI,3.0
2013,Chicago Bulls,201212290CHI,2.0
2013,Chicago Bulls,201212310CHI,2.0
2013,Chicago Bulls,201301020ORL,3.0
2013,Chicago Bulls,201301040MIA,3.0
2013,Chicago Bulls,201301070CHI,2.0
2013,Chicago Bulls,201301090CHI,2.0
2013,Chicago Bulls,201301110NYK,3.0
2013,Chicago Bulls,201301120CHI,3.0
2013,Chicago Bulls,201301140CHI,3.0
2013,Chicago Bulls,201301160TOR,3.0
2013,Chicago Bulls,201301180BOS,3.0
2013,Chicago Bulls,201301190CHI,3.0
2013,Chicago Bulls,201301210CHI,3.0
2013,Chicago Bulls,201301230CHI,3.0
2013,Chicago Bulls,201301250CHI,3.0
2013,Chicago Bulls,201301260WAS,3.0
2013,Chicago Bulls,201301280CHI,3.0
2013,Chicago Bulls,201301300MIL,3.0
2013,Chicago Bulls,201302010BRK,3.0
2013,Chicago Bulls,201302020ATL,3.0
2013,Chicago Bulls,201302040IND,3.0
2013,Chicago Bulls,201302070DEN,2.0
2013,Chicago Bulls,201302080UTA,3.0
2013,Chicago Bulls,201302110CHI,3.0
2013,Chicago Bulls,201302130BOS,2.0
2013,Chicago Bulls,201302190NOH,1.0
2013,Chicago Bulls,201302210CHI,2.0
2013,Chicago Bulls,201302220CHA,3.0
2013,Chicago Bulls,201302240OKC,3.0
2013,Chicago Bulls,201302260CHI,3.0
2013,Chicago Bulls,201302280CHI,3.0
2013,Chicago Bulls,201303020CHI,3.0
2013,Chicago Bulls,201303030IND,3.0
2013,Chicago Bulls,201303060SAS,3.0
2013,Chicago Bulls,201303080CHI,2.0
2013,Chicago Bulls,201303100LAL,3.0
2013,Chicago Bulls,201303130SAC,2.0
2013,Chicago Bulls,201303150GSW,2.0
2013,Chicago Bulls,201303180CHI,2.0
2013,Chicago Bulls,201303210CHI,2.0
2013,Chicago Bulls,201303230CHI,2.0
2013,Chicago Bulls,201303240MIN,3.0
2013,Chicago Bulls,201303270CHI,3.0
2013,Chicago Bulls,201303300DAL,2.0
2013,Chicago Bulls,201303310CHI,3.0
2013,Chicago Bulls,201304020WAS,3.0
2013,Chicago Bulls,201304040BRK,3.0
2013,Chicago Bulls,201304050CHI,3.0
2013,Chicago Bulls,201304070DET,3.0
2013,Chicago Bulls,201304090CHI,3.0
2013,Chicago Bulls,201304110CHI,3.0
2013,Chicago Bulls,201304120TOR,3.0
2013,Chicago Bulls,201304140MIA,3.0
2013,Chicago Bulls,201304150ORL,4.0
2013,Chicago Bulls,201304170CHI,3.0
2013,Chicago Bulls,201304200BRK,2.0
2013,Chicago Bulls,201304220BRK,2.0
2013,Chicago Bulls,201304250CHI,2.0
2013,Chicago Bulls,201304270CHI,2.0
2013,Chicago Bulls,201304290BRK,3.0
2013,Chicago Bulls,201305020CHI,2.0
2013,Chicago Bulls,201305040BRK,2.0
2013,Chicago Bulls,201305060MIA,3.0
2013,Chicago Bulls,201305080MIA,3.0
2013,Chicago Bulls,201305100CHI,3.0
2013,Chicago Bulls,201305130CHI,2.0
2013,Chicago Bulls,201305150MIA,2.0
2013,Philadelphia 76ers,201210310PHI,1.0
2013,Philadelphia 76ers,201211040NYK,2.0
2013,Philadelphia 76ers,201211050PHI,2.0
2013,Philadelphia 76ers,201211070NOH,3.0
2013,Philadelphia 76ers,201211090BOS,3.0
2013,Philadelphia 76ers,201211100TOR,3.0
2013,Philadelphia 76ers,201211120PHI,3.0
2013,Philadelphia 76ers,201211140PHI,3.0
2013,Philadelphia 76ers,201211160PHI,3.0
2013,Philadelphia 76ers,201211180PHI,3.0
2013,Philadelphia 76ers,201211200PHI,3.0
2013,Philadelphia 76ers,201211210CLE,3.0
2013,Philadelphia 76ers,201211240PHI,3.0
2013,Philadelphia 76ers,201211250PHI,3.0
2013,Philadelphia 76ers,201211270PHI,3.0
2013,Philadelphia 76ers,201211300CHA,2.0
2013,Philadelphia 76ers,201212010CHI,3.0
2013,Philadelphia 76ers,201212040PHI,3.0
2013,Philadelphia 76ers,201212070PHI,2.0
2013,Philadelphia 76ers,201212080BOS,3.0
2013,Philadelphia 76ers,201212100PHI,3.0
2013,Philadelphia 76ers,201212120PHI,3.0
2013,Philadelphia 76ers,201212140IND,3.0
2013,Philadelphia 76ers,201212160PHI,3.0
2013,Philadelphia 76ers,201212180DAL,3.0
2013,Philadelphia 76ers,201212190HOU,3.0
2013,Philadelphia 76ers,201212210PHI,3.0
2013,Philadelphia 76ers,201212230BRK,3.0
2013,Philadelphia 76ers,201212260MEM,2.0
2013,Philadelphia 76ers,201212280GSW,2.0
2013,Philadelphia 76ers,201212290POR,3.0
2013,Philadelphia 76ers,201301010LAL,3.0
2013,Philadelphia 76ers,201301020PHO,3.0
2013,Philadelphia 76ers,201301040OKC,3.0
2013,Philadelphia 76ers,201301050SAS,4.0
2013,Philadelphia 76ers,201301080PHI,3.0
2013,Philadelphia 76ers,201301090TOR,3.0
2013,Philadelphia 76ers,201301120PHI,3.0
2013,Philadelphia 76ers,201301150PHI,2.0
2013,Philadelphia 76ers,201301180PHI,2.0
2013,Philadelphia 76ers,201301210PHI,2.0
2013,Philadelphia 76ers,201301220MIL,3.0
2013,Philadelphia 76ers,201301260PHI,2.0
2013,Philadelphia 76ers,201301280PHI,2.0
2013,Philadelphia 76ers,201301300PHI,3.0
2013,Philadelphia 76ers,201302010PHI,3.0
2013,Philadelphia 76ers,201302040PHI,2.0
2013,Philadelphia 76ers,201302060PHI,2.0
2013,Philadelphia 76ers,201302090PHI,2.0
2013,Philadelphia 76ers,201302110PHI,2.0
2013,Philadelphia 76ers,201302130MIL,3.0
2013,Philadelphia 76ers,201302200MIN,1.0
2013,Philadelphia 76ers,201302230PHI,2.0
2013,Philadelphia 76ers,201302240NYK,3.0
2013,Philadelphia 76ers,201302260PHI,3.0
2013,Philadelphia 76ers,201302280CHI,3.0
2013,Philadelphia 76ers,201303020PHI,3.0
2013,Philadelphia 76ers,201303030WAS,3.0
2013,Philadelphia 76ers,201303050PHI,3.0
2013,Philadelphia 76ers,201303060ATL,4.0
2013,Philadelphia 76ers,201303080MIA,3.0
2013,Philadelphia 76ers,201303100ORL,3.0
2013,Philadelphia 76ers,201303110PHI,3.0
2013,Philadelphia 76ers,201303130PHI,3.0
2013,Philadelphia 76ers,201303160PHI,2.0
2013,Philadelphia 76ers,201303180PHI,2.0
2013,Philadelphia 76ers,201303200LAC,3.0
2013,Philadelphia 76ers,201303210DEN,3.0
2013,Philadelphia 76ers,201303240SAC,3.0
2013,Philadelphia 76ers,201303250UTA,3.0
2013,Philadelphia 76ers,201303270PHI,3.0
2013,Philadelphia 76ers,201303290CLE,3.0
2013,Philadelphia 76ers,201303300PHI,3.0
2013,Philadelphia 76ers,201304030CHA,2.0
2013,Philadelphia 76ers,201304050ATL,2.0
2013,Philadelphia 76ers,201304060MIA,3.0
2013,Philadelphia 76ers,201304090BRK,3.0
2013,Philadelphia 76ers,201304100PHI,3.0
2013,Philadelphia 76ers,201304120WAS,3.0
2013,Philadelphia 76ers,201304140PHI,3.0
2013,Philadelphia 76ers,201304150DET,3.0
2013,Philadelphia 76ers,201304170IND,3.0
2014,Los Angeles Clippers,201310290LAL,1.0
2014,Los Angeles Clippers,201310310LAC,2.0
2014,Los Angeles Clippers,201311010SAC,3.0
2014,Los Angeles Clippers,201311040LAC,3.0
2014,Los Angeles Clippers,201311060ORL,2.0
2014,Los Angeles Clippers,201311070MIA,3.0
2014,Los Angeles Clippers,201311090HOU,3.0
2014,Los Angeles Clippers,201311110LAC,3.0
2014,Los Angeles Clippers,201311130LAC,3.0
2014,Los Angeles Clippers,201311160LAC,2.0
2014,Los Angeles Clippers,201311180LAC,2.0
2014,Los Angeles Clippers,201311200MIN,3.0
2014,Los Angeles Clippers,201311210OKC,3.0
2014,Los Angeles Clippers,201311230LAC,3.0
2014,Los Angeles Clippers,201311240LAC,4.0
2014,Los Angeles Clippers,201311270LAC,3.0
2014,Los Angeles Clippers,201311290SAC,2.0
2014,Los Angeles Clippers,201312010LAC,3.0
2014,Los Angeles Clippers,201312040ATL,2.0
2014,Los Angeles Clippers,201312050MEM,3.0
2014,Los Angeles Clippers,201312070CLE,3.0
2014,Los Angeles Clippers,201312090PHI,3.0
2014,Los Angeles Clippers,201312110BOS,3.0
2014,Los Angeles Clippers,201312120BRK,3.0
2014,Los Angeles Clippers,201312140WAS,3.0
2014,Los Angeles Clippers,201312160LAC,3.0
2014,Los Angeles Clippers,201312180LAC,3.0
2014,Los Angeles Clippers,201312210LAC,2.0
2014,Los Angeles Clippers,201312220LAC,3.0
2014,Los Angeles Clippers,201312250GSW,3.0
2014,Los Angeles Clippers,201312260POR,3.0
2014,Los Angeles Clippers,201312280LAC,3.0
2014,Los Angeles Clippers,201312300LAC,3.0
2014,Los Angeles Clippers,201401010LAC,3.0
2014,Los Angeles Clippers,201401030DAL,3.0
2014,Los Angeles Clippers,201401040SAS,3.0
2014,Los Angeles Clippers,201401060LAC,3.0
2014,Los Angeles Clippers,201401080LAC,3.0
2014,Los Angeles Clippers,201401100LAC,3.0
2014,Los Angeles Clippers,201401150LAC,1.0
2014,Los Angeles Clippers,201401170NYK,2.0
2014,Los Angeles Clippers,201401180IND,3.0
2014,Los Angeles Clippers,201401200DET,3.0
2014,Los Angeles Clippers,201401220CHA,3.0
2014,Los Angeles Clippers,201401240CHI,3.0
2014,Los Angeles Clippers,201401250TOR,3.0
2014,Los Angeles Clippers,201401270MIL,3.0
2014,Los Angeles Clippers,201401290LAC,3.0
2014,Los Angeles Clippers,201401300GSW,3.0
2014,Los Angeles Clippers,201402010LAC,3.0
2014,Los Angeles Clippers,201402030DEN,3.0
2014,Los Angeles Clippers,201402050LAC,3.0
2014,Los Angeles Clippers,201402070LAC,3.0
2014,Los Angeles Clippers,201402090LAC,3.0
2014,Los Angeles Clippers,201402120LAC,2.0
2014,Los Angeles Clippers,201402180LAC,1.0
2014,Los Angeles Clippers,201402210MEM,2.0
2014,Los Angeles Clippers,201402230OKC,2.0
2014,Los Angeles Clippers,201402240NOP,3.0
2014,Los Angeles Clippers,201402260LAC,3.0
2014,Los Angeles Clippers,201403010LAC,2.0
2014,Los Angeles Clippers,201403040PHO,2.0
2014,Los Angeles Clippers,201403060LAL,2.0
2014,Los Angeles Clippers,201403080LAC,3.0
2014,Los Angeles Clippers,201403100LAC,3.0
2014,Los Angeles Clippers,201403120LAC,3.0
2014,Los Angeles Clippers,201403140UTA,3.0
2014,Los Angeles Clippers,201403160LAC,3.0
2014,Los Angeles Clippers,201403170DEN,3.0
2014,Los Angeles Clippers,201403220LAC,1.0
2014,Los Angeles Clippers,201403240LAC,2.0
2014,Los Angeles Clippers,201403260NOP,3.0
2014,Los Angeles Clippers,201403270DAL,3.0
2014,Los Angeles Clippers,201403290HOU,3.0
2014,Los Angeles Clippers,201403310MIN,3.0
2014,Los Angeles Clippers,201404020PHO,3.0
2014,Los Angeles Clippers,201404030LAC,3.0
2014,Los Angeles Clippers,201404060LAC,3.0
2014,Los Angeles Clippers,201404090LAC,2.0
2014,Los Angeles Clippers,201404120LAC,2.0
2014,Los Angeles Clippers,201404150LAC,2.0
2014,Los Angeles Clippers,201404160POR,3.0
2014,Los Angeles Clippers,201404190LAC,3.0
2014,Los Angeles Clippers,201404210LAC,2.0
2014,Los Angeles Clippers,201404240GSW,2.0
2014,Los Angeles Clippers,201404270GSW,2.0
2014,Los Angeles Clippers,201404290LAC,2.0
2014,Los Angeles Clippers,201405010GSW,3.0
2014,Los Angeles Clippers,201405030LAC,3.0
2014,Los Angeles Clippers,201405050OKC,3.0
2014,Los Angeles Clippers,201405070OKC,3.0
2014,Los Angeles Clippers,201405090LAC,3.0
2014,Los Angeles Clippers,201405110LAC,3.0
2014,Los Angeles Clippers,201405130OKC,3.0
2014,Los Angeles Clippers,201405150LAC,3.0
2014,Houston Rockets,201310300HOU,1.0
2014,Houston Rockets,201311010HOU,2.0
2014,Houston Rockets,201311020UTA,3.0
2014,Houston Rockets,201311040LAC,3.0
2014,Houston Rockets,201311050POR,4.0
2014,Houston Rockets,201311070HOU,3.0
2014,Houston Rockets,201311090HOU,3.0
2014,Houston Rockets,201311110HOU,3.0
2014,Houston Rockets,201311130PHI,3.0
2014,Houston Rockets,201311140NYK,3.0
2014,Houston Rockets,201311160HOU,3.0
2014,Houston Rockets,201311190HOU,2.0
2014,Houston Rockets,201311200DAL,3.0
2014,Houston Rockets,201311230HOU,3.0
2014,Houston Rockets,201311250MEM,2.0
2014,Houston Rockets,201311270HOU,3.0
2014,Houston Rockets,201311290HOU,3.0
2014,Houston Rockets,201311300SAS,3.0
2014,Houston Rockets,201312020UTA,3.0
2014,Houston Rockets,201312040HOU,3.0
2014,Houston Rockets,201312060HOU,3.0
2014,Houston Rockets,201312080HOU,3.0
2014,Houston Rockets,201312120POR,2.0
2014,Houston Rockets,201312130GSW,2.0
2014,Houston Rockets,201312150SAC,3.0
2014,Houston Rockets,201312180HOU,2.0
2014,Houston Rockets,201312200IND,2.0
2014,Houston Rockets,201312210DET,3.0
2014,Houston Rockets,201312230HOU,3.0
2014,Houston Rockets,201312250SAS,3.0
2014,Houston Rockets,201312260HOU,3.0
2014,Houston Rockets,201312280HOU,3.0
2014,Houston Rockets,201312290OKC,4.0
2014,Houston Rockets,201312310HOU,3.0
2014,Houston Rockets,201401030HOU,2.0
2014,Houston Rockets,201401080HOU,1.0
2014,Houston Rockets,201401100ATL,2.0
2014,Houston Rockets,201401110WAS,3.0
2014,Houston Rockets,201401130BOS,3.0
2014,Houston Rockets,201401150NOP,3.0
2014,Houston Rockets,201401160HOU,3.0
2014,Houston Rockets,201401180HOU,3.0
2014,Houston Rockets,201401200HOU,3.0
2014,Houston Rockets,201401220HOU,3.0
2014,Houston Rockets,201401240HOU,3.0
2014,Houston Rockets,201401250MEM,3.0
2014,Houston Rockets,201401280HOU,3.0
2014,Houston Rockets,201401290DAL,3.0
2014,Houston Rockets,201402010HOU,3.0
2014,Houston Rockets,201402050HOU,2.0
2014,Houston Rockets,201402080MIL,2.0
2014,Houston Rockets,201402100MIN,2.0
2014,Houston Rockets,201402120HOU,3.0
2014,Houston Rockets,201402190LAL,1.0
2014,Houston Rockets,201402200GSW,2.0
2014,Houston Rockets,201402230PHO,3.0
2014,Houston Rockets,201402250SAC,2.0
2014,Houston Rockets,201402260LAC,3.0
2014,Houston Rockets,201403010HOU,3.0
2014,Houston Rockets,201403040HOU,2.0
2014,Houston Rockets,201403050ORL,3.0
2014,Houston Rockets,201403070HOU,3.0
2014,Houston Rockets,201403090HOU,3.0
2014,Houston Rockets,201403110OKC,3.0
2014,Houston Rockets,201403130CHI,3.0
2014,Houston Rockets,201403160MIA,2.0
2014,Houston Rockets,201403170HOU,3.0
2014,Houston Rockets,201403200HOU,3.0
2014,Houston Rockets,201403220CLE,2.0
2014,Houston Rockets,201403240CHA,3.0
2014,Houston Rockets,201403270HOU,2.0
2014,Houston Rockets,201403290HOU,2.0
2014,Houston Rockets,201404010BRK,2.0
2014,Houston Rockets,201404020TOR,3.0
2014,Houston Rockets,201404040HOU,3.0
2014,Houston Rockets,201404060HOU,3.0
2014,Houston Rockets,201404080LAL,3.0
2014,Houston Rockets,201404090DEN,3.0
2014,Houston Rockets,201404110MIN,3.0
2014,Houston Rockets,201404120HOU,4.0
2014,Houston Rockets,201404140HOU,3.0
2014,Houston Rockets,201404160NOP,3.0
2014,Houston Rockets,201404200HOU,2.0
2014,Houston Rockets,201404230HOU,2.0
2014,Houston Rockets,201404250POR,2.0
2014,Houston Rockets,201404270POR,3.0
2014,Houston Rockets,201404300HOU,2.0
2014,Houston Rockets,201405020POR,2.0
2014,Minnesota Timberwolves,201310300MIN,1.0
2014,Minnesota Timberwolves,201311010MIN,2.0
2014,Minnesota Timberwolves,201311030NYK,3.0
2014,Minnesota Timberwolves,201311040CLE,3.0
2014,Minnesota Timberwolves,201311060MIN,3.0
2014,Minnesota Timberwolves,201311080MIN,3.0
2014,Minnesota Timberwolves,201311100LAL,3.0
2014,Minnesota Timberwolves,201311110LAC,3.0
2014,Minnesota Timberwolves,201311130MIN,3.0
2014,Minnesota Timberwolves,201311150DEN,3.0
2014,Minnesota Timberwolves,201311160MIN,3.0
2014,Minnesota Timberwolves,201311190WAS,3.0
2014,Minnesota Timberwolves,201311200MIN,3.0
2014,Minnesota Timberwolves,201311220MIN,3.0
2014,Minnesota Timberwolves,201311230HOU,4.0
2014,Minnesota Timberwolves,201311250IND,3.0
2014,Minnesota Timberwolves,201311270MIN,3.0
2014,Minnesota Timberwolves,201311300DAL,2.0
2014,Minnesota Timberwolves,201312010OKC,3.0
2014,Minnesota Timberwolves,201312070MIN,1.0
2014,Minnesota Timberwolves,201312100DET,2.0
2014,Minnesota Timberwolves,201312110MIN,3.0
2014,Minnesota Timberwolves,201312130SAS,3.0
2014,Minnesota Timberwolves,201312150MEM,3.0
2014,Minnesota Timberwolves,201312160BOS,3.0
2014,Minnesota Timberwolves,201312180MIN,3.0
2014,Minnesota Timberwolves,201312200LAL,3.0
2014,Minnesota Timberwolves,201312220LAC,3.0
2014,Minnesota Timberwolves,201312270MIN,1.0
2014,Minnesota Timberwolves,201312280MIL,2.0
2014,Minnesota Timberwolves,201312300MIN,3.0
2014,Minnesota Timberwolves,201401010MIN,3.0
2014,Minnesota Timberwolves,201401040MIN,2.0
2014,Minnesota Timberwolves,201401060PHI,2.0
2014,Minnesota Timberwolves,201401080MIN,3.0
2014,Minnesota Timberwolves,201401100MIN,3.0
2014,Minnesota Timberwolves,201401120SAS,3.0
2014,Minnesota Timberwolves,201401150MIN,2.0
2014,Minnesota Timberwolves,201401170TOR,2.0
2014,Minnesota Timberwolves,201401180MIN,3.0
2014,Minnesota Timberwolves,201401210UTA,3.0
2014,Minnesota Timberwolves,201401240GSW,2.0
2014,Minnesota Timberwolves,201401250POR,3.0
2014,Minnesota Timberwolves,201401270CHI,3.0
2014,Minnesota Timberwolves,201401290MIN,3.0
2014,Minnesota Timberwolves,201401310MIN,3.0
2014,Minnesota Timberwolves,201402010ATL,3.0
2014,Minnesota Timberwolves,201402040MIN,3.0
2014,Minnesota Timberwolves,201402050OKC,3.0
2014,Minnesota Timberwolves,201402070NOP,3.0
2014,Minnesota Timberwolves,201402080MIN,4.0
2014,Minnesota Timberwolves,201402100MIN,3.0
2014,Minnesota Timberwolves,201402120MIN,3.0
2014,Minnesota Timberwolves,201402190MIN,1.0
2014,Minnesota Timberwolves,201402220UTA,2.0
2014,Minnesota Timberwolves,201402230POR,3.0
2014,Minnesota Timberwolves,201402250PHO,3.0
2014,Minnesota Timberwolves,201403010SAC,2.0
2014,Minnesota Timberwolves,201403030DEN,2.0
2014,Minnesota Timberwolves,201403050MIN,3.0
2014,Minnesota Timberwolves,201403070MIN,3.0
2014,Minnesota Timberwolves,201403090MIN,3.0
2014,Minnesota Timberwolves,201403110MIN,3.0
2014,Minnesota Timberwolves,201403140CHA,2.0
2014,Minnesota Timberwolves,201403160MIN,2.0
2014,Minnesota Timberwolves,201403190DAL,2.0
2014,Minnesota Timberwolves,201403200HOU,3.0
2014,Minnesota Timberwolves,201403230MIN,3.0
2014,Minnesota Timberwolves,201403240MEM,3.0
2014,Minnesota Timberwolves,201403260MIN,3.0
2014,Minnesota Timberwolves,201403280MIN,3.0
2014,Minnesota Timberwolves,201403300BRK,3.0
2014,Minnesota Timberwolves,201403310MIN,3.0
2014,Minnesota Timberwolves,201404020MIN,3.0
2014,Minnesota Timberwolves,201404040MIA,3.0
2014,Minnesota Timberwolves,201404050ORL,3.0
2014,Minnesota Timberwolves,201404080MIN,3.0
2014,Minnesota Timberwolves,201404090MIN,3.0
2014,Minnesota Timberwolves,201404110MIN,3.0
2014,Minnesota Timberwolves,201404130SAC,3.0
2014,Minnesota Timberwolves,201404140GSW,3.0
2014,Minnesota Timberwolves,201404160MIN,3.0
2014,Portland Trail Blazers,201310300PHO,1.0
2014,Portland Trail Blazers,201311010DEN,2.0
2014,Portland Trail Blazers,201311020POR,3.0
2014,Portland Trail Blazers,201311050POR,3.0
2014,Portland Trail Blazers,201311080POR,2.0
2014,Portland Trail Blazers,201311090SAC,3.0
2014,Portland Trail Blazers,201311110POR,3.0
2014,Portland Trail Blazers,201311130POR,3.0
2014,Portland Trail Blazers,201311150BOS,3.0
2014,Portland Trail Blazers,201311170TOR,3.0
2014,Portland Trail Blazers,201311180BRK,3.0
2014,Portland Trail Blazers,201311200MIL,3.0
2014,Portland Trail Blazers,201311220POR,3.0
2014,Portland Trail Blazers,201311230GSW,3.0
2014,Portland Trail Blazers,201311250POR,3.0
2014,Portland Trail Blazers,201311270PHO,3.0
2014,Portland Trail Blazers,201312010LAL,2.0
2014,Portland Trail Blazers,201312020POR,2.0
2014,Portland Trail Blazers,201312040POR,3.0
2014,Portland Trail Blazers,201312060POR,3.0
2014,Portland Trail Blazers,201312070POR,3.0
2014,Portland Trail Blazers,201312090UTA,3.0
2014,Portland Trail Blazers,201312120POR,2.0
2014,Portland Trail Blazers,201312140PHI,2.0
2014,Portland Trail Blazers,201312150DET,3.0
2014,Portland Trail Blazers,201312170CLE,3.0
2014,Portland Trail Blazers,201312180MIN,4.0
2014,Portland Trail Blazers,201312210POR,3.0
2014,Portland Trail Blazers,201312260POR,1.0
2014,Portland Trail Blazers,201312280POR,2.0
2014,Portland Trail Blazers,201312300NOP,3.0
2014,Portland Trail Blazers,201312310OKC,3.0
2014,Portland Trail Blazers,201401020POR,3.0
2014,Portland Trail Blazers,201401040POR,3.0
2014,Portland Trail Blazers,201401070SAC,2.0
2014,Portland Trail Blazers,201401080POR,3.0
2014,Portland Trail Blazers,201401110POR,3.0
2014,Portland Trail Blazers,201401150POR,2.0
2014,Portland Trail Blazers,201401170SAS,2.0
2014,Portland Trail Blazers,201401180DAL,3.0
2014,Portland Trail Blazers,201401200HOU,3.0
2014,Portland Trail Blazers,201401210OKC,4.0
2014,Portland Trail Blazers,201401230POR,3.0
2014,Portland Trail Blazers,201401250POR,3.0
2014,Portland Trail Blazers,201401260GSW,3.0
2014,Portland Trail Blazers,201401280POR,3.0
2014,Portland Trail Blazers,201402010POR,2.0
2014,Portland Trail Blazers,201402030WAS,2.0
2014,Portland Trail Blazers,201402050NYK,3.0
2014,Portland Trail Blazers,201402070IND,3.0
2014,Portland Trail Blazers,201402080MIN,3.0
2014,Portland Trail Blazers,201402110POR,3.0
2014,Portland Trail Blazers,201402120LAC,3.0
2014,Portland Trail Blazers,201402190POR,1.0
2014,Portland Trail Blazers,201402210POR,2.0
2014,Portland Trail Blazers,201402230POR,3.0
2014,Portland Trail Blazers,201402250DEN,3.0
2014,Portland Trail Blazers,201402260POR,3.0
2014,Portland Trail Blazers,201403010POR,3.0
2014,Portland Trail Blazers,201403030POR,2.0
2014,Portland Trail Blazers,201403050POR,3.0
2014,Portland Trail Blazers,201403070DAL,3.0
2014,Portland Trail Blazers,201403090HOU,3.0
2014,Portland Trail Blazers,201403110MEM,3.0
2014,Portland Trail Blazers,201403120SAS,3.0
2014,Portland Trail Blazers,201403140NOP,3.0
2014,Portland Trail Blazers,201403160POR,3.0
2014,Portland Trail Blazers,201403180POR,3.0
2014,Portland Trail Blazers,201403200POR,3.0
2014,Portland Trail Blazers,201403220CHA,3.0
2014,Portland Trail Blazers,201403240MIA,3.0
2014,Portland Trail Blazers,201403250ORL,3.0
2014,Portland Trail Blazers,201403270ATL,3.0
2014,Portland Trail Blazers,201403280CHI,4.0
2014,Portland Trail Blazers,201403300POR,3.0
2014,Portland Trail Blazers,201404010LAL,3.0
2014,Portland Trail Blazers,201404040POR,2.0
2014,Portland Trail Blazers,201404060POR,2.0
2014,Portland Trail Blazers,201404090POR,2.0
2014,Portland Trail Blazers,201404110UTA,2.0
2014,Portland Trail Blazers,201404130POR,3.0
2014,Portland Trail Blazers,201404160POR,2.0
2014,Portland Trail Blazers,201404200HOU,2.0
2014,Portland Trail Blazers,201404230HOU,2.0
2014,Portland Trail Blazers,201404250POR,2.0
2014,Portland Trail Blazers,201404270POR,3.0
2014,Portland Trail Blazers,201404300HOU,2.0
2014,Portland Trail Blazers,201405020POR,2.0
2014,Portland Trail Blazers,201405060SAS,2.0
2014,Portland Trail Blazers,201405080SAS,2.0
2014,Portland Trail Blazers,201405100POR,3.0
2014,Portland Trail Blazers,201405120POR,3.0
2014,Portland Trail Blazers,201405140SAS,3.0
2014,Oklahoma City Thunder,201310300UTA,1.0
2014,Oklahoma City Thunder,201311010MIN,2.0
2014,Oklahoma City Thunder,201311030OKC,3.0
2014,Oklahoma City Thunder,201311060OKC,2.0
2014,Oklahoma City Thunder,201311080DET,2.0
2014,Oklahoma City Thunder,201311100OKC,3.0
2014,Oklahoma City Thunder,201311130LAC,2.0
2014,Oklahoma City Thunder,201311140GSW,3.0
2014,Oklahoma City Thunder,201311160MIL,3.0
2014,Oklahoma City Thunder,201311180OKC,3.0
2014,Oklahoma City Thunder,201311210OKC,2.0
2014,Oklahoma City Thunder,201311240OKC,2.0
2014,Oklahoma City Thunder,201311270OKC,2.0
2014,Oklahoma City Thunder,201311290OKC,2.0
2014,Oklahoma City Thunder,201312010OKC,3.0
2014,Oklahoma City Thunder,201312030SAC,3.0
2014,Oklahoma City Thunder,201312040POR,3.0
2014,Oklahoma City Thunder,201312060NOP,3.0
2014,Oklahoma City Thunder,201312080OKC,3.0
2014,Oklahoma City Thunder,201312100ATL,3.0
2014,Oklahoma City Thunder,201312110MEM,3.0
2014,Oklahoma City Thunder,201312130OKC,3.0
2014,Oklahoma City Thunder,201312150OKC,3.0
2014,Oklahoma City Thunder,201312170DEN,3.0
2014,Oklahoma City Thunder,201312190OKC,3.0
2014,Oklahoma City Thunder,201312210SAS,3.0
2014,Oklahoma City Thunder,201312220OKC,3.0
2014,Oklahoma City Thunder,201312250NYK,3.0
2014,Oklahoma City Thunder,201312270CHA,2.0
2014,Oklahoma City Thunder,201312290OKC,3.0
2014,Oklahoma City Thunder,201312310OKC,3.0
